uniqueid,forecasting,tool tip,node name,Category,delta,08-2010,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,
Eyesight_GL_10535005_6_Darwin_Northern_Region_Television_SBS_DAR,,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_SBS_DAR,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_SBS_DAR,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Darwin_Northern_Region_Television_Seven_Darwin,,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_Seven_Darwin,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_Seven_Darwin,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Darwin_Northern_Region_Television_Ten_Darwin_Digital,,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_Ten_Darwin_Digital,Eyesight_GL_10535005/6_Darwin_Northern_Region_Television_Ten_Darwin_Digital,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Darwin_Total,,Eyesight_GL_10535005/6_Darwin_Total,Eyesight_GL_10535005/6_Darwin_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Griffith_Eastern_Region_Television_WIN_TV_Griffith_(9),,Eyesight_GL_10535005/6_Griffith_Eastern_Region_Television_WIN_TV_Griffith_(9),Eyesight_GL_10535005/6_Griffith_Eastern_Region_Television_WIN_TV_Griffith_(9),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Griffith_Total,,Eyesight_GL_10535005/6_Griffith_Total,Eyesight_GL_10535005/6_Griffith_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Melbourne_Melbourne_Radio_Aust.Traffic_Network_(Melb.),,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Aust.Traffic_Network_(Melb.),Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Aust.Traffic_Network_(Melb.),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Melbourne_Melbourne_Radio_Radio_3AW__Melbourne,,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Radio_3AW__Melbourne,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Radio_3AW__Melbourne,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Melbourne_Melbourne_Radio_SEN_1116_Sports,,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_SEN_1116_Sports,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_SEN_1116_Sports,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Melbourne_Melbourne_Radio_Triple_M_Melbourne,,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Triple_M_Melbourne,Eyesight_GL_10535005/6_Melbourne_Melbourne_Radio_Triple_M_Melbourne,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Mildura_Southern_Region_Television_Prime_Mildura_(7),,Eyesight_GL_10535005/6_Mildura_Southern_Region_Television_Prime_Mildura_(7),Eyesight_GL_10535005/6_Mildura_Southern_Region_Television_Prime_Mildura_(7),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Mildura_Southern_Region_Television_WIN_TV_Mildura_(9),,Eyesight_GL_10535005/6_Mildura_Southern_Region_Television_WIN_TV_Mildura_(9),Eyesight_GL_10535005/6_Mildura_Southern_Region_Television_WIN_TV_Mildura_(9),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Mildura_Total,,Eyesight_GL_10535005/6_Mildura_Total,Eyesight_GL_10535005/6_Mildura_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Mt._Gambier_Southern_Region_Television_WIN_9_Mt_Gambier,,Eyesight_GL_10535005/6_Mt._Gambier_Southern_Region_Television_WIN_9_Mt_Gambier,Eyesight_GL_10535005/6_Mt._Gambier_Southern_Region_Television_WIN_9_Mt_Gambier,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Mt._Gambier_Total,,Eyesight_GL_10535005/6_Mt._Gambier_Total,Eyesight_GL_10535005/6_Mt._Gambier_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_National_National_Subscription_TV_Discovery_Home_&_Health,,Eyesight_GL_10535005/6_National_National_Subscription_TV_Discovery_Home_&_Health,Eyesight_GL_10535005/6_National_National_Subscription_TV_Discovery_Home_&_Health,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_National_National_Magazines_The_Week,,Eyesight_GL_10535005/6_National_National_Magazines_The_Week,Eyesight_GL_10535005/6_National_National_Magazines_The_Week,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_National_National_Subscription_TV_TLC_(Discovery_Travel/Living),,Eyesight_GL_10535005/6_National_National_Subscription_TV_TLC_(Discovery_Travel/Living),Eyesight_GL_10535005/6_National_National_Subscription_TV_TLC_(Discovery_Travel/Living),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_National_National_Subscription_TV_TV1,,Eyesight_GL_10535005/6_National_National_Subscription_TV_TV1,Eyesight_GL_10535005/6_National_National_Subscription_TV_TV1,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.09,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Northern_NSW_Total,,Eyesight_GL_10535005/6_Northern_NSW_Total,Eyesight_GL_10535005/6_Northern_NSW_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.11,0.08,0.06,0,0,0,0,0
Eyesight_GL_10535005_6_Perth_Western_Region_Radio_96FM_Perth,,Eyesight_GL_10535005/6_Perth_Western_Region_Radio_96FM_Perth,Eyesight_GL_10535005/6_Perth_Western_Region_Radio_96FM_Perth,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
